partner,cover,room_count,pricing_zone,cover_monthly_price,cover_monthly_price_no_tax,cover_monthly_price_tax
demo,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFDCD,13.30264,12.20426,1.09838
demo,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFCCC,12.05207,11.05695,0.99513
demo,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFBCB,10.27670,9.42817,0.84853
demo,CATNAT,2,ZDDEF1C1-ZINCFACC-ZVOLFACA,9.06423,8.31581,0.74842
demo,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFDCD,13.22996,12.13758,1.09238
demo,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFCCC,11.97939,10.99027,0.98912
demo,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFBCB,10.20402,9.36149,0.84253
demo,CATNAT,2,ZDDEF1C1-ZINCFACB-ZVOLFACA,8.99155,8.24913,0.74242
demo,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFDCD,12.96640,11.89578,1.07062
demo,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFCCC,11.71583,10.74847,0.96736
demo,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFBCB,9.94046,9.11969,0.82077
demo,CATNAT,2,ZDDEF1C1-ZINCFACA-ZVOLFACA,8.72799,8.00733,0.72066
demo,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFDCD,30.35127,27.84521,2.50607
demo,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFCCC,29.10070,26.69789,2.40281
demo,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFBCB,27.32533,25.06911,2.25622
demo,CATNAT,2,ZDDEF12C3-ZINCFBCC-ZVOLFACA,26.11286,23.95675,2.15611
demo,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFDCD,30.28710,27.78633,2.50077
demo,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFCCC,29.03652,26.63901,2.39751
demo,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFBCB,27.26115,25.01023,2.25092
demo,CATNAT,2,ZDDEF12C3-ZINCFBCB-ZVOLFACA,26.04868,23.89787,2.15081
demo,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFDCD,30.05436,27.57281,2.48155
demo,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFCCC,28.80379,26.42549,2.37829
demo,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFBCB,27.02842,24.79671,2.23170
demo,CATNAT,2,ZDDEF12C3-ZINCFBCA-ZVOLFACA,25.81595,23.68436,2.13159
demo,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFDCD,30.71033,28.17461,2.53571
demo,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFCCC,29.45975,27.02730,2.43246
demo,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFBCB,27.68438,25.39852,2.28587
demo,CATNAT,2,ZDDEF12C3-ZINCFACC-ZVOLFACA,26.47191,24.28616,2.18575
demo,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFDCD,30.63765,28.10793,2.52971
demo,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFCCC,29.38707,26.96062,2.42646
demo,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFBCB,27.61170,25.33184,2.27987
demo,CATNAT,2,ZDDEF12C3-ZINCFACB-ZVOLFACA,26.39923,24.21948,2.17975
demo,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFDCD,30.37408,27.86613,2.50795
demo,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFCCC,29.12351,26.71882,2.40469
demo,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFBCB,27.34814,25.09004,2.25810
demo,CATNAT,2,ZDDEF12C3-ZINCFACA-ZVOLFACA,26.13567,23.97768,2.15799
demo,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFDCD,28.72437,26.35263,2.37174
demo,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFCCC,27.47380,25.20532,2.26848
demo,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFBCB,25.69843,23.57654,2.12189
demo,CATNAT,2,ZDDEF12C2-ZINCFBCC-ZVOLFACA,24.48596,22.46418,2.02178
demo,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFDCD,28.66019,26.29375,2.36644
demo,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFCCC,27.40962,25.14644,2.26318
demo,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFBCB,25.63425,23.51766,2.11659
demo,CATNAT,2,ZDDEF12C2-ZINCFBCB-ZVOLFACA,24.42178,22.40530,2.01648
demo,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFDCD,28.42746,26.08024,2.34722
demo,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFCCC,27.17688,24.93292,2.24396
demo,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFBCB,25.40151,23.30414,2.09737
demo,CATNAT,2,ZDDEF12C2-ZINCFBCA-ZVOLFACA,24.18904,22.19178,1.99726
demo,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFDCD,29.08342,26.68204,2.40138
demo,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFCCC,27.83285,25.53472,2.29813
demo,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFBCB,26.05748,23.90594,2.15153
demo,CATNAT,2,ZDDEF12C2-ZINCFACC-ZVOLFACA,24.84501,22.79358,2.05142
demo,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFDCD,29.01074,26.61536,2.39538
demo,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFCCC,27.76017,25.46804,2.29212
demo,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFBCB,25.98480,23.83926,2.14553
demo,CATNAT,2,ZDDEF12C2-ZINCFACB-ZVOLFACA,24.77233,22.72691,2.04542
demo,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFDCD,28.74718,26.37356,2.37362
demo,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFCCC,27.49661,25.22624,2.27036
demo,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFBCB,25.72123,23.59746,2.12377
demo,CATNAT,2,ZDDEF12C2-ZINCFACA-ZVOLFACA,24.50876,22.48510,2.02366
demo,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFDCD,26.63610,24.43679,2.19931
demo,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFCCC,25.38552,23.28947,2.09605
demo,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFBCB,23.61015,21.66069,1.94946
demo,CATNAT,2,ZDDEF12C1-ZINCFBCC-ZVOLFACA,22.39768,20.54833,1.84935
demo,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFDCD,26.57192,24.37791,2.19401
demo,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFCCC,25.32135,23.23059,2.09075
demo,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFBCB,23.54598,21.60181,1.94416
demo,CATNAT,2,ZDDEF12C1-ZINCFBCB-ZVOLFACA,22.33350,20.48945,1.84405
demo,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFDCD,26.33919,24.16439,2.17480
demo,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFCCC,25.08861,23.01708,2.07154
demo,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFBCB,23.31324,21.38830,1.92495
demo,CATNAT,2,ZDDEF12C1-ZINCFBCA-ZVOLFACA,22.10077,20.27594,1.82483
demo,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFDCD,26.99515,24.76619,2.22896
demo,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFCCC,25.74458,23.61888,2.12570
demo,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFBCB,23.96920,21.99010,1.97911
demo,CATNAT,2,ZDDEF12C1-ZINCFACC-ZVOLFACA,22.75673,20.87774,1.87900
demo,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFDCD,26.92247,24.69951,2.22296
demo,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFCCC,25.67190,23.55220,2.11970
demo,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFBCB,23.89652,21.92342,1.97311
demo,CATNAT,2,ZDDEF12C1-ZINCFACB-ZVOLFACA,22.68405,20.81106,1.87300
demo,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFDCD,26.65891,24.45771,2.20119
demo,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFCCC,25.40833,23.31040,2.09794
demo,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFBCB,23.63296,21.68162,1.95135
demo,CATNAT,2,ZDDEF12C1-ZINCFACA-ZVOLFACA,22.42049,20.56926,1.85123
demo,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFDCD,24.22305,22.22298,2.00007
demo,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFCCC,22.97248,21.07567,1.89681
demo,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFBCB,21.19711,19.44689,1.75022
demo,CATNAT,2,ZDDEF11C3-ZINCFBCC-ZVOLFACA,19.98464,18.33453,1.65011
demo,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFDCD,24.15887,22.16410,1.99477
demo,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFCCC,22.90830,21.01679,1.89151
demo,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFBCB,21.13293,19.38801,1.74492
demo,CATNAT,2,ZDDEF11C3-ZINCFBCB-ZVOLFACA,19.92046,18.27565,1.64481
demo,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFDCD,23.92614,21.95059,1.97555
demo,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFCCC,22.67557,20.80327,1.87229
demo,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFBCB,20.90020,19.17449,1.72570
demo,CATNAT,2,ZDDEF11C3-ZINCFBCA-ZVOLFACA,19.68772,18.06213,1.62559
demo,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFDCD,24.58210,22.55239,2.02971
demo,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFCCC,23.33153,21.40507,1.92646
demo,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFBCB,21.55616,19.77629,1.77987
demo,CATNAT,2,ZDDEF11C3-ZINCFACC-ZVOLFACA,20.34369,18.66393,1.67975
demo,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFDCD,24.50942,22.48571,2.02371
demo,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFCCC,23.25885,21.33839,1.92046
demo,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFBCB,21.48348,19.70961,1.77387
demo,CATNAT,2,ZDDEF11C3-ZINCFACB-ZVOLFACA,20.27101,18.59726,1.67375
demo,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFDCD,24.24586,22.24391,2.00195
demo,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFCCC,22.99529,21.09659,1.89869
demo,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFBCB,21.21992,19.46781,1.75210
demo,CATNAT,2,ZDDEF11C3-ZINCFACA-ZVOLFACA,20.00745,18.35545,1.65199
demo,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFDCD,23.06086,21.15676,1.90411
demo,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFCCC,21.81029,20.00944,1.80085
demo,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFBCB,20.03492,18.38066,1.65426
demo,CATNAT,2,ZDDEF11C2-ZINCFBCC-ZVOLFACA,18.82245,17.26830,1.55415
demo,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFDCD,22.99669,21.09788,1.89881
demo,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFCCC,21.74611,19.95056,1.79555
demo,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFBCB,19.97074,18.32178,1.64896
demo,CATNAT,2,ZDDEF11C2-ZINCFBCB-ZVOLFACA,18.75827,17.20942,1.54885
demo,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFDCD,22.76395,20.88436,1.87959
demo,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFCCC,21.51338,19.73704,1.77633
demo,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFBCB,19.73801,18.10826,1.62974
demo,CATNAT,2,ZDDEF11C2-ZINCFBCA-ZVOLFACA,18.52554,16.99591,1.52963
demo,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFDCD,23.41991,21.48616,1.93375
demo,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFCCC,22.16934,20.33885,1.83050
demo,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFBCB,20.39397,18.71007,1.68391
demo,CATNAT,2,ZDDEF11C2-ZINCFACC-ZVOLFACA,19.18150,17.59771,1.58379
demo,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFDCD,23.34723,21.41948,1.92775
demo,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFCCC,22.09666,20.27217,1.82449
demo,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFBCB,20.32129,18.64339,1.67790
demo,CATNAT,2,ZDDEF11C2-ZINCFACB-ZVOLFACA,19.10882,17.53103,1.57779
demo,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFDCD,23.08367,21.17768,1.90599
demo,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFCCC,21.83310,20.03037,1.80273
demo,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFBCB,20.05773,18.40159,1.65614
demo,CATNAT,2,ZDDEF11C2-ZINCFACA-ZVOLFACA,18.84526,17.28923,1.55603
demo,CATNAT,2,ZDDEF11C1-ZINCFBCC-ZVOLFDCD,21.56909,19.78816,1.78093
demo,CATNAT,2,ZDDEF11C1-ZINCFBCC-ZVOLFCCC,20.31852,18.64085,1.67768
demo,CATNAT,2,ZDDEF11C1-ZINCFBCC-ZVOLFBCB,18.54315,17.01207,1.53109
demo,CATNAT,2,ZDDEF11C1-ZINCFBCC-ZVOLFACA,17.33068,15.89971,1.43097
demo,CATNAT,2,ZDDEF11C1-ZINCFBCB-ZVOLFDCD,21.50492,19.72928,1.77564
demo,CATNAT,2,ZDDEF11C1-ZINCFBCB-ZVOLFCCC,20.25434,18.58197,1.67238
demo,CATNAT,2,ZDDEF11C1-ZINCFBCB-ZVOLFBCB,18.47897,16.95319,1.52579
demo,CATNAT,2,ZDDEF11C1-ZINCFBCB-ZVOLFACA,17.26650,15.84083,1.42567
demo,CATNAT,2,ZDDEF11C1-ZINCFBCA-ZVOLFDCD,21.27218,19.51576,1.75642
demo,CATNAT,2,ZDDEF11C1-ZINCFBCA-ZVOLFCCC,20.02161,18.36845,1.65316
demo,CATNAT,2,ZDDEF11C1-ZINCFBCA-ZVOLFBCB,18.24624,16.73967,1.50657
demo,CATNAT,2,ZDDEF11C1-ZINCFBCA-ZVOLFACA,17.03377,15.62731,1.40646
demo,CATNAT,2,ZDDEF11C1-ZINCFACC-ZVOLFDCD,21.92815,20.11756,1.81058
demo,CATNAT,2,ZDDEF11C1-ZINCFACC-ZVOLFCCC,20.67757,18.97025,1.70732
demo,CATNAT,2,ZDDEF11C1-ZINCFACC-ZVOLFBCB,18.90220,17.34147,1.56073
demo,CATNAT,2,ZDDEF11C1-ZINCFACC-ZVOLFACA,17.68973,16.22911,1.46062
demo,CATNAT,2,ZDDEF11C1-ZINCFACB-ZVOLFDCD,21.85547,20.05089,1.80458
demo,CATNAT,2,ZDDEF11C1-ZINCFACB-ZVOLFCCC,20.60489,18.90357,1.70132
demo,CATNAT,2,ZDDEF11C1-ZINCFACB-ZVOLFBCB,18.82952,17.27479,1.55473
demo,CATNAT,2,ZDDEF11C1-ZINCFACB-ZVOLFACA,17.61705,16.16243,1.45462
demo,CATNAT,2,ZDDEF11C1-ZINCFACA-ZVOLFDCD,21.59190,19.80909,1.78282
demo,CATNAT,2,ZDDEF11C1-ZINCFACA-ZVOLFCCC,20.34133,18.66177,1.67956
demo,CATNAT,2,ZDDEF11C1-ZINCFACA-ZVOLFBCB,18.56596,17.03299,1.53297
demo,CATNAT,2,ZDDEF11C1-ZINCFACA-ZVOLFACA,17.35349,15.92063,1.43286
demo,CATNAT,2,ZDDEF10C3-ZINCFBCC-ZVOLFDCD,23.42999,21.49540,1.93459
demo,CATNAT,2,ZDDEF10C3-ZINCFBCC-ZVOLFCCC,22.17942,20.34809,1.83133
demo,CATNAT,2,ZDDEF10C3-ZINCFBCC-ZVOLFBCB,20.40405,18.71931,1.68474
demo,CATNAT,2,ZDDEF10C3-ZINCFBCC-ZVOLFACA,19.19157,17.60695,1.58463
demo,CATNAT,2,ZDDEF10C3-ZINCFBCB-ZVOLFDCD,23.36581,21.43652,1.92929
demo,CATNAT,2,ZDDEF10C3-ZINCFBCB-ZVOLFCCC,22.11524,20.28921,1.82603
demo,CATNAT,2,ZDDEF10C3-ZINCFBCB-ZVOLFBCB,20.33987,18.66043,1.67944
demo,CATNAT,2,ZDDEF10C3-ZINCFBCB-ZVOLFACA,19.12740,17.54807,1.57933
demo,CATNAT,2,ZDDEF10C3-ZINCFBCA-ZVOLFDCD,23.13308,21.22301,1.91007
demo,CATNAT,2,ZDDEF10C3-ZINCFBCA-ZVOLFCCC,21.88250,20.07569,1.80681
demo,CATNAT,2,ZDDEF10C3-ZINCFBCA-ZVOLFBCB,20.10713,18.44691,1.66022
demo,CATNAT,2,ZDDEF10C3-ZINCFBCA-ZVOLFACA,18.89466,17.33455,1.56011
demo,CATNAT,2,ZDDEF10C3-ZINCFACC-ZVOLFDCD,23.78904,21.82481,1.96423
demo,CATNAT,2,ZDDEF10C3-ZINCFACC-ZVOLFCCC,22.53847,20.67749,1.86097
demo,CATNAT,2,ZDDEF10C3-ZINCFACC-ZVOLFBCB,20.76310,19.04871,1.71438
demo,CATNAT,2,ZDDEF10C3-ZINCFACC-ZVOLFACA,19.55063,17.93635,1.61427
demo,CATNAT,2,ZDDEF10C3-ZINCFACB-ZVOLFDCD,23.71636,21.75813,1.95823
demo,CATNAT,2,ZDDEF10C3-ZINCFACB-ZVOLFCCC,22.46579,20.61081,1.85497
demo,CATNAT,2,ZDDEF10C3-ZINCFACB-ZVOLFBCB,20.69042,18.98203,1.70838
demo,CATNAT,2,ZDDEF10C3-ZINCFACB-ZVOLFACA,19.47795,17.86967,1.60827
demo,CATNAT,2,ZDDEF10C3-ZINCFACA-ZVOLFDCD,23.45280,21.51633,1.93647
demo,CATNAT,2,ZDDEF10C3-ZINCFACA-ZVOLFCCC,22.20222,20.36901,1.83321
demo,CATNAT,2,ZDDEF10C3-ZINCFACA-ZVOLFBCB,20.42685,18.74023,1.68662
demo,CATNAT,2,ZDDEF10C3-ZINCFACA-ZVOLFACA,19.21438,17.62787,1.58651
demo,CATNAT,2,ZDDEF10C2-ZINCFBCC-ZVOLFDCD,22.32794,20.48435,1.84359
demo,CATNAT,2,ZDDEF10C2-ZINCFBCC-ZVOLFCCC,21.07737,19.33703,1.74033
demo,CATNAT,2,ZDDEF10C2-ZINCFBCC-ZVOLFBCB,19.30200,17.70825,1.59374
demo,CATNAT,2,ZDDEF10C2-ZINCFBCC-ZVOLFACA,18.08953,16.59590,1.49363
demo,CATNAT,2,ZDDEF10C2-ZINCFBCB-ZVOLFDCD,22.26376,20.42547,1.83829
demo,CATNAT,2,ZDDEF10C2-ZINCFBCB-ZVOLFCCC,21.01319,19.27816,1.73503
demo,CATNAT,2,ZDDEF10C2-ZINCFBCB-ZVOLFBCB,19.23782,17.64937,1.58844
demo,CATNAT,2,ZDDEF10C2-ZINCFBCB-ZVOLFACA,18.02535,16.53702,1.48833
demo,CATNAT,2,ZDDEF10C2-ZINCFBCA-ZVOLFDCD,22.03103,20.21195,1.81908
demo,CATNAT,2,ZDDEF10C2-ZINCFBCA-ZVOLFCCC,20.78046,19.06464,1.71582
demo,CATNAT,2,ZDDEF10C2-ZINCFBCA-ZVOLFBCB,19.00508,17.43586,1.56923
demo,CATNAT,2,ZDDEF10C2-ZINCFBCA-ZVOLFACA,17.79261,16.32350,1.46911
demo,CATNAT,2,ZDDEF10C2-ZINCFACC-ZVOLFDCD,22.68699,20.81375,1.87324
demo,CATNAT,2,ZDDEF10C2-ZINCFACC-ZVOLFCCC,21.43642,19.66644,1.76998
demo,CATNAT,2,ZDDEF10C2-ZINCFACC-ZVOLFBCB,19.66105,18.03766,1.62339
demo,CATNAT,2,ZDDEF10C2-ZINCFACC-ZVOLFACA,18.44858,16.92530,1.52328
demo,CATNAT,2,ZDDEF10C2-ZINCFACB-ZVOLFDCD,22.61431,20.74707,1.86724
demo,CATNAT,2,ZDDEF10C2-ZINCFACB-ZVOLFCCC,21.36374,19.59976,1.76398
demo,CATNAT,2,ZDDEF10C2-ZINCFACB-ZVOLFBCB,19.58837,17.97098,1.61739
demo,CATNAT,2,ZDDEF10C2-ZINCFACB-ZVOLFACA,18.37590,16.85862,1.51728
demo,CATNAT,2,ZDDEF10C2-ZINCFACA-ZVOLFDCD,22.35075,20.50527,1.84547
demo,CATNAT,2,ZDDEF10C2-ZINCFACA-ZVOLFCCC,21.10018,19.35796,1.74222
demo,CATNAT,2,ZDDEF10C2-ZINCFACA-ZVOLFBCB,19.32481,17.72918,1.59563
demo,CATNAT,2,ZDDEF10C2-ZINCFACA-ZVOLFACA,18.11233,16.61682,1.49551
demo,CATNAT,2,ZDDEF10C1-ZINCFBCC-ZVOLFDCD,20.91337,19.18657,1.72679
demo,CATNAT,2,ZDDEF10C1-ZINCFBCC-ZVOLFCCC,19.66279,18.03926,1.62353
demo,CATNAT,2,ZDDEF10C1-ZINCFBCC-ZVOLFBCB,17.88742,16.41048,1.47694
demo,CATNAT,2,ZDDEF10C1-ZINCFBCC-ZVOLFACA,16.67495,15.29812,1.37683
demo,CATNAT,2,ZDDEF10C1-ZINCFBCB-ZVOLFDCD,20.84919,19.12770,1.72149
demo,CATNAT,2,ZDDEF10C1-ZINCFBCB-ZVOLFCCC,19.59861,17.98038,1.61823
demo,CATNAT,2,ZDDEF10C1-ZINCFBCB-ZVOLFBCB,17.82324,16.35160,1.47164
demo,CATNAT,2,ZDDEF10C1-ZINCFBCB-ZVOLFACA,16.61077,15.23924,1.37153
demo,CATNAT,2,ZDDEF10C1-ZINCFBCA-ZVOLFDCD,20.61645,18.91418,1.70228
demo,CATNAT,2,ZDDEF10C1-ZINCFBCA-ZVOLFCCC,19.36588,17.76686,1.59902
demo,CATNAT,2,ZDDEF10C1-ZINCFBCA-ZVOLFBCB,17.59051,16.13808,1.45243
demo,CATNAT,2,ZDDEF10C1-ZINCFBCA-ZVOLFACA,16.37804,15.02572,1.35232
demo,CATNAT,2,ZDDEF10C1-ZINCFACC-ZVOLFDCD,21.27242,19.51598,1.75644
demo,CATNAT,2,ZDDEF10C1-ZINCFACC-ZVOLFCCC,20.02184,18.36866,1.65318
demo,CATNAT,2,ZDDEF10C1-ZINCFACC-ZVOLFBCB,18.24647,16.73988,1.50659
demo,CATNAT,2,ZDDEF10C1-ZINCFACC-ZVOLFACA,17.03400,15.62753,1.40648
demo,CATNAT,2,ZDDEF10C1-ZINCFACB-ZVOLFDCD,21.19974,19.44930,1.75044
demo,CATNAT,2,ZDDEF10C1-ZINCFACB-ZVOLFCCC,19.94916,18.30199,1.64718
demo,CATNAT,2,ZDDEF10C1-ZINCFACB-ZVOLFBCB,18.17379,16.67321,1.50059
demo,CATNAT,2,ZDDEF10C1-ZINCFACB-ZVOLFACA,16.96132,15.56085,1.40048
demo,CATNAT,2,ZDDEF10C1-ZINCFACA-ZVOLFDCD,20.93617,19.20750,1.72867
demo,CATNAT,2,ZDDEF10C1-ZINCFACA-ZVOLFCCC,19.68560,18.06018,1.62542
demo,CATNAT,2,ZDDEF10C1-ZINCFACA-ZVOLFBCB,17.91023,16.43140,1.47883
demo,CATNAT,2,ZDDEF10C1-ZINCFACA-ZVOLFACA,16.69776,15.31905,1.37871
demo,CATNAT,1,ZDDEF9C3-ZINCFBCC-ZVOLFDCD,14.92346,13.69125,1.23221
demo,CATNAT,1,ZDDEF9C3-ZINCFBCC-ZVOLFCCC,14.21452,13.04084,1.17368
demo,CATNAT,1,ZDDEF9C3-ZINCFBCC-ZVOLFBCB,13.20807,12.11750,1.09057
demo,CATNAT,1,ZDDEF9C3-ZINCFBCC-ZVOLFACA,12.52073,11.48691,1.03382
demo,CATNAT,1,ZDDEF9C3-ZINCFBCB-ZVOLFDCD,14.86334,13.63609,1.22725
demo,CATNAT,1,ZDDEF9C3-ZINCFBCB-ZVOLFCCC,14.15440,12.98569,1.16871
demo,CATNAT,1,ZDDEF9C3-ZINCFBCB-ZVOLFBCB,13.14795,12.06234,1.08561
demo,CATNAT,1,ZDDEF9C3-ZINCFBCB-ZVOLFACA,12.46061,11.43175,1.02886
demo,CATNAT,1,ZDDEF9C3-ZINCFBCA-ZVOLFDCD,14.64533,13.43608,1.20925
demo,CATNAT,1,ZDDEF9C3-ZINCFBCA-ZVOLFCCC,13.93639,12.78568,1.15071
demo,CATNAT,1,ZDDEF9C3-ZINCFBCA-ZVOLFBCB,12.92994,11.86233,1.06761
demo,CATNAT,1,ZDDEF9C3-ZINCFBCA-ZVOLFACA,12.24260,11.23174,1.01086
demo,CATNAT,1,ZDDEF9C3-ZINCFACC-ZVOLFDCD,15.25980,13.99981,1.25998
demo,CATNAT,1,ZDDEF9C3-ZINCFACC-ZVOLFCCC,14.55086,13.34941,1.20145
demo,CATNAT,1,ZDDEF9C3-ZINCFACC-ZVOLFBCB,13.54441,12.42606,1.11835
demo,CATNAT,1,ZDDEF9C3-ZINCFACC-ZVOLFACA,12.85707,11.79547,1.06159
demo,CATNAT,1,ZDDEF9C3-ZINCFACB-ZVOLFDCD,15.19172,13.93735,1.25436
demo,CATNAT,1,ZDDEF9C3-ZINCFACB-ZVOLFCCC,14.48277,13.28695,1.19583
demo,CATNAT,1,ZDDEF9C3-ZINCFACB-ZVOLFBCB,13.47633,12.36360,1.11272
demo,CATNAT,1,ZDDEF9C3-ZINCFACB-ZVOLFACA,12.78899,11.73301,1.05597
demo,CATNAT,1,ZDDEF9C3-ZINCFACA-ZVOLFDCD,14.94483,13.71085,1.23398
demo,CATNAT,1,ZDDEF9C3-ZINCFACA-ZVOLFCCC,14.23588,13.06044,1.17544
demo,CATNAT,1,ZDDEF9C3-ZINCFACA-ZVOLFBCB,13.22944,12.13710,1.09234
demo,CATNAT,1,ZDDEF9C3-ZINCFACA-ZVOLFACA,12.54210,11.50651,1.03559
demo,CATNAT,1,ZDDEF9C2-ZINCFBCC-ZVOLFDCD,14.26887,13.09071,1.17816
demo,CATNAT,1,ZDDEF9C2-ZINCFBCC-ZVOLFCCC,13.55993,12.44030,1.11963
demo,CATNAT,1,ZDDEF9C2-ZINCFBCC-ZVOLFBCB,12.55348,11.51696,1.03653
demo,CATNAT,1,ZDDEF9C2-ZINCFBCC-ZVOLFACA,11.86614,10.88637,0.97977
demo,CATNAT,1,ZDDEF9C2-ZINCFBCB-ZVOLFDCD,14.20875,13.03555,1.17320
